,company,typename,screen_size,ram,memory,gpu,weight,price,px_h,px_v,screen_info,processor_brand,processor_freq,processor_details,gpu_brand,os_used,ssd_capacity,hdd_capacity,ssd_count,hdd_count,ssd_present,hdd_present,total_storage
1093,HP,Notebook,13.3,8,256GB SSD,Intel HD Graphics 520,1.16,90043.2,1920,1080,Full HD,Intel,2.3,Core i5 6200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1094,HP,Notebook,14,8,256GB SSD,Intel HD Graphics 520,1.43,80612.64,1920,1080,Full HD,Intel,2.3,Core i5 6200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1095,Dell,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,2.09,27899.01,1366,768,,Intel,2.3,Core i5 6200U,Intel,linux,0,500,0,1,FALSE,TRUE,500
1096,Asus,Notebook,15.6,4,1TB HDD,Intel HD Graphics 620,2,23176.8,1366,768,,Intel,2.4,Core i3 7100U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
1097,Lenovo,2 in 1 Convertible,14,8,256GB SSD,Intel HD Graphics 520,1.8,88924.32,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.5,Core i7 6500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1098,Lenovo,2 in 1 Convertible,10.1,4,64GB Flash Storage,Intel HD Graphics 400,1.42,25521.12,1920,1200,IPS Panel Touchscreen,Intel,1.44,Atom x5-Z8550,Intel,windows,64,0,0,0,FALSE,FALSE,64
1099,HP,Ultrabook,12.5,8,256GB SSD,Intel HD Graphics 520,1.26,100965.6,1366,768,,Intel,2.4,Core i5 6300U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1100,Lenovo,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.4,52693.92,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,no_preinstalled_os,128,1024,1,1,TRUE,TRUE,1152
1101,HP,Gaming,17.3,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3.35,60153.12,1920,1080,IPS Panel Full HD,Intel,2.3,Core i5 6300HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1102,HP,Notebook,15.6,8,2TB HDD,Intel HD Graphics 620,2.04,33513.12,1366,768,,Intel,2.7,Core i7 7500U,Intel,windows,0,2048,0,1,FALSE,TRUE,2048
1103,Lenovo,2 in 1 Convertible,14,8,512GB SSD,Nvidia Quadro M500M,1.8,109244.25,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.6,Core i7 6600U,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
1104,Asus,Notebook,14,4,32GB Flash Storage,Intel HD Graphics 500,1.5,14811.84,1366,768,,Intel,1.1,Celeron Dual Core N3350,Intel,windows,32,0,0,0,FALSE,FALSE,32
1105,HP,Ultrabook,15.6,8,256GB SSD,Intel HD Graphics 620,1.84,40066.56,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1106,Acer,Notebook,15.6,4,1TB HDD,Nvidia GeForce 940MX,2.23,32820.48,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1107,Lenovo,Notebook,15.6,16,1.0TB Hybrid,AMD Radeon R7 M360,2.5,58554.72,1920,1080,Full HD,Intel,2.5,Core i7 6500U,AMD,windows,1024,0,1,0,TRUE,FALSE,1024
1108,HP,Workstation,17.3,8,256GB SSD,Nvidia Quadro M3000M,3,210424.03,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
1109,Dell,Notebook,15.6,8,1TB HDD,AMD Radeon R7 M445,2.5,41771.52,1366,768,,Intel,2.5,Core i5 7200U,AMD,windows,0,1024,0,1,FALSE,TRUE,1024
1110,MSI,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,3.78,127818.72,1920,1080,Full HD,Intel,2.7,Core i7 6820HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1111,HP,Ultrabook,15.6,8,256GB SSD,Intel HD Graphics 520,1.88,115709.24,1920,1080,Full HD,Intel,2.5,Core i7 6500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1112,Lenovo,2 in 1 Convertible,14,16,512GB SSD,Intel HD Graphics 520,2.8,130003.2,2560,1440,IPS Panel Touchscreen,Intel,2.6,Core i7 6600U,Intel,windows,512,0,1,0,TRUE,FALSE,512
1113,MSI,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,2.4,60888.38,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1114,HP,2 in 1 Convertible,13.3,8,256GB SSD,Intel HD Graphics 520,1.48,86793.12,1920,1080,Full HD / Touchscreen,Intel,2.4,Core i5 6300U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1115,HP,Workstation,15.6,8,256GB SSD,Nvidia Quadro M1000M,2.59,118761.12,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
1116,HP,2 in 1 Convertible,13.3,8,256GB SSD,Intel HD Graphics 520,1.48,95850.72,2560,1440,Touchscreen,Intel,2.6,Core i7 6600U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1117,HP,Workstation,15.6,8,256GB SSD,Nvidia Quadro M1000M,2,101178.72,1920,1080,Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
1118,HP,Ultrabook,12.5,8,256GB SSD,Intel HD Graphics 520,1.26,122381.5,1920,1080,Full HD,Intel,2.5,Core i7 6500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1119,Dell,Notebook,15.6,8,256GB SSD,Nvidia GeForce 940MX,2.18,53807.47,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
1120,HP,Notebook,15.6,8,256GB SSD,Intel HD Graphics 520,1.88,84129.12,1920,1080,Full HD,Intel,2.3,Core i5 6200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1121,Lenovo,2 in 1 Convertible,14,8,256GB SSD,Intel HD Graphics 520,1.27,124621.92,2560,1440,IPS Panel Touchscreen,Intel,2.5,Core i7 6500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1122,Lenovo,Notebook,15.6,4,1TB HDD,Intel HD Graphics 520,1.9,18061.92,1366,768,,Intel,2,Core i3 6006U,Intel,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
1123,HP,Notebook,15.6,4,500GB HDD,AMD Radeon R2 Graphics,1.86,15824.16,1366,768,,AMD,1.8,E-Series 7110,AMD,windows,0,500,0,1,FALSE,TRUE,500
1124,Lenovo,Notebook,15.6,8,1TB HDD,AMD Radeon R5 M330,2.32,31914.72,1920,1080,Full HD,Intel,2.3,Core i5 6200U,AMD,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
1125,Dell,Gaming,15.6,8,1TB HDD,Nvidia GeForce GTX 1050Ti,2.62,63882.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1126,Dell,Notebook,15.6,8,256GB SSD,Nvidia GeForce 960M,2.04,119916.23,3840,2160,IPS Panel Touchscreen / 4K Ultra HD,Intel,2.3,Core i5 6300HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
1127,HP,Notebook,15.6,4,256GB SSD,AMD Radeon 520,1.91,25515.26,1920,1080,Full HD,AMD,2.5,A6-Series A6-9220,AMD,windows,256,0,1,0,TRUE,FALSE,256
1128,MSI,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,2.7,79536.38,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1129,Lenovo,Ultrabook,14,12,512GB SSD,Intel HD Graphics 520,1.4,122490.72,1920,1080,Full HD,Intel,2.6,Core i7 6600U,Intel,windows,512,0,1,0,TRUE,FALSE,512
1130,Lenovo,Notebook,15.6,8,1.0TB Hybrid,AMD Radeon R5 M330,2.5,42010.75,1920,1080,Full HD,Intel,2.3,Core i5 6200U,AMD,windows,1024,0,1,0,TRUE,FALSE,1024
1131,HP,2 in 1 Convertible,13.3,8,512GB SSD,Intel HD Graphics 520,1.48,108744.48,2560,1440,Touchscreen,Intel,2.6,Core i7 6600U,Intel,windows,512,0,1,0,TRUE,FALSE,512
1132,Lenovo,Ultrabook,14,8,256GB SSD,Intel HD Graphics 520,1.7,79866.72,1920,1080,Full HD,Intel,2.6,Core i7 6600U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1133,MSI,Gaming,14,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,1.7,94252.32,1920,1080,Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1134,HP,Gaming,15.6,8,1TB HDD,Nvidia GeForce GTX 1050,2.62,47898.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1135,Lenovo,Notebook,15.6,8,1TB HDD,Intel HD Graphics 520,2.2,24455.52,1366,768,,Intel,2,Core i3 6006U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
1136,HP,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,2.1,25414.03,1366,768,,Intel,2.3,Core i5 6200U,Intel,no_preinstalled_os,0,500,0,1,FALSE,TRUE,500
1137,Dell,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,2.62,79813.44,3840,2160,4K Ultra HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1138,Lenovo,Notebook,15.6,8,256GB SSD,Intel HD Graphics 620,1.95,74059.2,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1139,Lenovo,Notebook,15.6,4,1TB HDD,Nvidia GeForce 920MX ,2.2,24935.04,1920,1080,Full HD,Intel,2,Core i3 6006U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1140,HP,Notebook,14,2,32GB Flash Storage,Intel HD Graphics 400,1.44,13266.72,1366,768,,Intel,1.6,Celeron Dual Core N3060,Intel,windows,32,0,0,0,FALSE,FALSE,32
1141,MSI,Gaming,15.6,8,1TB HDD,Nvidia GeForce GTX 1050,2.2,44701.92,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1142,HP,Notebook,15.6,8,256GB SSD,Intel HD Graphics 520,1.96,36177.12,1920,1080,Full HD,Intel,2.5,Core i7 6500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1143,HP,Notebook,15.6,16,512GB SSD,Intel UHD Graphics 620,2.1,61751.52,1920,1080,Full HD,Intel,1.8,Core i7 8550U,Intel,windows,512,0,1,0,TRUE,FALSE,512
1144,Asus,Notebook,15.6,4,500GB HDD,Intel HD Graphics,2.2,19660.32,1366,768,,Intel,1.6,Celeron Dual Core N3050,Intel,windows,0,500,0,1,FALSE,TRUE,500
1145,Lenovo,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,2.1,21205.44,1366,768,,Intel,2.3,Core i5 6200U,Intel,no_preinstalled_os,0,500,0,1,FALSE,TRUE,500
1146,Lenovo,Notebook,15.6,8,1TB HDD,Nvidia GeForce 940MX,2.2,37775.52,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
1147,Asus,Notebook,14,4,256GB SSD,Intel HD Graphics 620,2,40972.32,1920,1080,Full HD,Intel,2.4,Core i3 7100U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1148,Lenovo,Notebook,15.6,4,1.0TB Hybrid,Intel HD Graphics 520,2.32,43956,1920,1080,Full HD,Intel,2.5,Core i7 6500U,Intel,windows,1024,0,1,0,TRUE,FALSE,1024
1149,Lenovo,Gaming,15.6,16,512GB SSD,Nvidia GeForce GTX 960,3.31,69530.4,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
1150,MSI,Gaming,15.6,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,1.91,114731.55,1920,1080,Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1151,HP,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,2.07,34632,1366,768,,Intel,2.3,Core i3 6100U,Intel,windows,0,500,0,1,FALSE,TRUE,500
1152,Lenovo,2 in 1 Convertible,14,8,256GB SSD,Intel HD Graphics 520,1.36,87219.36,2560,1440,IPS Panel Touchscreen,Intel,2.3,Core i5 6200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1153,Lenovo,Ultrabook,15.6,6,256GB SSD,Nvidia GeForce 920M,1.54,44275.68,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
1154,Dell,Notebook,15.6,8,256GB SSD,Nvidia GeForce GT 940MX,1.98,47686.13,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,linux,256,0,1,0,TRUE,FALSE,256
1155,Acer,Notebook,15.6,4,500GB HDD,Intel HD Graphics 500,2.1,17742.24,1366,768,,Intel,2,Celeron Dual Core N3350,Intel,windows,0,500,0,1,FALSE,TRUE,500
1156,HP,Notebook,15.6,6,1TB HDD,Nvidia GeForce GTX 960M,2.18,42570.72,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1157,Asus,Gaming,15.6,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,2.59,48431.52,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1158,Dell,2 in 1 Convertible,15.6,16,512GB SSD,Intel HD Graphics 620,2.09,62817.12,1920,1080,Full HD / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
1159,Acer,Notebook,15.6,4,256GB SSD,Nvidia GeForce 940MX,2.23,36816.48,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
1160,Dell,Ultrabook,13.3,8,256GB SSD,Intel HD Graphics 520,1.23,58554.72,3200,1800,Quad HD+ / Touchscreen,Intel,2.4,Core i5 6300U,Intel,linux,256,0,1,0,TRUE,FALSE,256
1161,Acer,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,4.2,138474.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1162,Lenovo,Gaming,15.6,8,1TB HDD,Nvidia GeForce GTX 1050,2.4,43636.32,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1163,Samsung,2 in 1 Convertible,12.3,4,32GB Flash Storage,ARM Mali T860 MP4,1.15,35111.52,2400,1600,IPS Panel Touchscreen,Samsung,2,Cortex A72&A53,ARM,chrome_os,32,0,0,0,FALSE,FALSE,32
1164,HP,Notebook,15.6,4,500GB HDD,Intel HD Graphics 620,1.86,25840.8,1366,768,,Intel,2.5,Core i5 7200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
1165,Apple,Ultrabook,12,8,256GB Flash Storage,Intel HD Graphics 5300,0.92,61964.64,2304,1440,IPS Panel Retina Display,Intel,1.1,Core M,Intel,mac_os,256,0,1,0,TRUE,FALSE,256
1166,Dell,2 in 1 Convertible,13.3,8,256GB SSD,Intel HD Graphics 620,1.6,63882.72,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1167,HP,Notebook,15.6,12,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,2.21,70702.56,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1168,Lenovo,Notebook,15.6,4,1TB HDD,AMD Radeon R5 M430,1.9,19607.04,1366,768,,Intel,2,Core i3 6006U,AMD,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
1169,Asus,Gaming,17.3,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,4.3,114552,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,512,1024,1,1,TRUE,TRUE,1536
1170,Acer,Notebook,15.6,4,1TB HDD,Intel HD Graphics 500,2.1,14492.16,1366,768,,Intel,2,Celeron Dual Core N3350,Intel,linux,0,1024,0,1,FALSE,TRUE,1024
1171,MSI,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.43,109165.39,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1172,Dell,Notebook,15.6,4,128GB SSD,AMD Radeon R7 M440,2.3,26586.72,1366,768,,Intel,2,Core i3 6006U,AMD,windows,128,0,1,0,TRUE,FALSE,128
1173,Lenovo,Notebook,15.6,8,500GB HDD,Nvidia GeForce 920MX,2.2,33513.12,1366,768,,Intel,2.5,Core i7 6500U,Nvidia,no_preinstalled_os,0,500,0,1,FALSE,TRUE,500
1174,Dell,Ultrabook,13.3,16,512GB SSD,Intel HD Graphics 620,1.2,142790.4,3200,1800,Quad HD+ / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
1175,Asus,Gaming,15.6,8,1TB HDD,Nvidia GeForce GTX 1060,2.2,62284.32,1920,1080,Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1176,Dell,Notebook,15.6,8,256GB SSD,AMD Radeon R7 M445,2.36,47365.92,1920,1080,Full HD,Intel,2.5,Core i5 7200U,AMD,windows,256,0,1,0,TRUE,FALSE,256
1177,HP,Notebook,15.6,8,256GB SSD,Intel HD Graphics 620,1.91,30849.12,1366,768,,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1178,Lenovo,Notebook,15.6,4,500GB HDD,AMD Radeon R2 Graphics,2.2,15930.72,1366,768,,AMD,2.2,E-Series 9000,AMD,windows,0,500,0,1,FALSE,TRUE,500
1179,Acer,Notebook,17.3,8,1TB HDD,Nvidia GeForce 940MX,3.3,33513.12,1600,900,,Intel,2,Core i3 6006U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1180,Asus,Gaming,15.6,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,2.2,130482.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1181,Apple,Ultrabook,12,8,512GB Flash Storage,Intel HD Graphics 515,0.92,68145.12,2304,1440,IPS Panel Retina Display,Intel,1.2,Core M,Intel,mac_os,512,0,1,0,TRUE,FALSE,512
1182,Asus,Notebook,15.6,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.2,93186.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1183,MSI,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.43,103842.19,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1184,Dell,2 in 1 Convertible,15.6,8,256GB SSD,Intel HD Graphics 620,2.19,53226.72,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1185,Asus,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.9,103842.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1186,Acer,Netbook,11.6,2,32GB SSD,Intel HD Graphics,1.3,9270.72,1366,768,,Intel,1.5,Celeron Dual Core 3205U,Intel,chrome_os,32,0,1,0,TRUE,FALSE,32
1187,Acer,Notebook,17.3,4,1TB HDD,Nvidia GeForce 940MX,3.3,31861.44,1600,900,,Intel,2,Core i3 6006U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
1188,Lenovo,Notebook,17.3,8,1TB HDD,Intel HD Graphics 620,2.8,28717.92,1600,900,,Intel,2.5,Core i5 7200U,Intel,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
1189,Lenovo,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960<U+039C>,2.6,67772.16,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1190,Acer,2 in 1 Convertible,14,8,256GB SSD,Intel HD Graphics 615,1.2,61218.72,1920,1080,IPS Panel Full HD / Touchscreen,Intel,1.3,Core i7 7Y75,Intel,windows,256,0,1,0,TRUE,FALSE,256
1191,Lenovo,Notebook,15.6,8,256GB SSD,Intel HD Graphics 520,2.3,81465.12,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6600U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1192,MSI,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.2,78647.14,1920,1080,Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1193,HP,Notebook,15.6,6,1TB HDD,AMD Radeon 530,2.1,28185.12,1920,1080,Full HD,AMD,2.7,A12-Series 9720P,AMD,windows,0,1024,0,1,FALSE,TRUE,1024
1194,Dell,Ultrabook,12.5,8,256GB SSD,Intel HD Graphics 520,1.26,91288.35,1920,1080,Full HD / Touchscreen,Intel,2.4,Core i5 6300U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1195,Dell,2 in 1 Convertible,15,4,500GB HDD,Intel HD Graphics 620,2.08,27119.52,1920,1080,Full HD / Touchscreen,Intel,2.4,Core i3 7100U,Intel,windows,0,500,0,1,FALSE,TRUE,500
1196,Asus,Notebook,15.6,4,1TB HDD,Intel HD Graphics 405,2.65,16463.52,1366,768,,Intel,1.6,Pentium Quad Core N3710,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
1197,Dell,Ultrabook,13.3,8,256GB SSD,Intel HD Graphics 620,1.29,78694.56,3200,1800,Quad HD+ / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1198,Dell,Notebook,15.6,4,1TB HDD,Intel HD Graphics 520,2.18,27804.7,1366,768,,Intel,2.5,Core i5 7200U,Intel,linux,0,1024,0,1,FALSE,TRUE,1024
1199,Lenovo,Gaming,15.6,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,2.6,54825.12,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.6,Core i7 6700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1200,MSI,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,2.2,61218.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1201,Lenovo,Netbook,12.5,16,512GB SSD,Intel HD Graphics 520,1.3,87912,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.5,Core i7 6500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
1202,Razer,Gaming,14,16,1TB SSD,Nvidia GeForce GTX 1060,1.95,186426.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,1024,0,1,0,TRUE,FALSE,1024
1203,Dell,Notebook,15.6,8,1TB HDD,Intel HD Graphics 620,2.3,24988.85,1366,768,Touchscreen,Intel,2.4,Core i3 7100U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
1204,MSI,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.7,85141.44,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1205,Apple,Ultrabook,11.6,4,256GB Flash Storage,Intel HD Graphics 6000,1.08,51095.52,1366,768,,Intel,1.6,Core i5,Intel,mac_os,256,0,1,0,TRUE,FALSE,256
1206,HP,Notebook,15.6,4,1TB HDD,Intel HD Graphics 520,2.1,25467.84,1920,1080,Full HD,Intel,2,Core i3 6006U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
1207,HP,Ultrabook,14,8,256GB SSD,Intel HD Graphics 520,1.54,117119.56,2560,1440,,Intel,2.5,Core i7 6500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1208,Dell,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,2.24,39267.36,1366,768,,Intel,2.3,Core i5 6200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
1209,MSI,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,2.3,62284.32,1920,1080,Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
1210,Lenovo,Notebook,13.3,16,512GB SSD,Intel HD Graphics 620,1.4,79866.72,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
1211,Lenovo,Notebook,15.6,6,256GB SSD,AMD Radeon 530,2.2,31838.53,1920,1080,Full HD,AMD,3.6,A12-Series 9720P,AMD,windows,256,0,1,0,TRUE,FALSE,256
1212,Asus,Ultrabook,13.3,8,256GB SSD,Intel HD Graphics 520,1.45,68198.4,1920,1080,Full HD,Intel,2.5,Core i7 6500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1213,Acer,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,2.4,19276.7,1366,768,,Intel,2,Core i3 6006U,Intel,linux,0,500,0,1,FALSE,TRUE,500
1214,Dell,2 in 1 Convertible,17.3,16,512GB SSD,Nvidia GeForce 940MX,2.77,95850.72,1920,1080,Full HD / Touchscreen,Intel,2.7,Core i7 7500U,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
1215,HP,Notebook,14,4,256GB SSD,Intel HD Graphics 520,1.54,58607.47,1920,1080,Full HD,Intel,2.3,Core i5 6200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
1216,Dell,Notebook,14,4,500GB HDD,Intel HD Graphics 620,1.6,46620,1366,768,,Intel,2.5,Core i5 7200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
1217,Asus,Gaming,15.6,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,2.34,123876,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
1218,Lenovo,Notebook,15.6,8,256GB SSD,Intel HD Graphics 620,2.3,30529.44,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,no_preinstalled_os,256,0,1,0,TRUE,FALSE,256
